ID,Dataset,Ground Truth
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,"At the time, a Google spokesman said: 'We're looking into creating a subscription platform that could bring even more great content to YouTube for our users to enjoy and provide our creators with another vehicle to generate revenue from their content, beyond the rental and ad-supported models we offer.' Then in February, Android fan blog Android Police noticed the YouTube app had been updated to include 'channel subscribe' code."
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,YouTube is also believed to be considering charging for content libraries and access to live events on a pay-per-view basics .
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,The code appeared to describe a function in the app which tells users they can only subscribe to or unsubscribe from paid channels from their desktop or laptop computers.
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,"It reads: '<string name=""paid_channel_subscribe_message"">You can only subscribe to this paid channel on your computer.</string>' And: '<string name=""paid_channel_unsubscribe_message""> You can only unsubscribe from ."
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,this paid channel on your computer.</string>' In .
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,"addition to episodic content, YouTube is also considering charging for ."
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,"content libraries and access to live events on a pay-per-view basics, as ."
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,well as self-help or financial advice shows.
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,YouTube has launched the paid-for subscription as an experiment. The .
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,revenue split between YouTube and the channel producers is expected to .
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,be similar to the 45-55 split that YouTube currently has with . advertising revenue.
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,"At a media conference last year, YouTube's CEO Salar Kamangar said that a subscription model would give TV networks and producers of these networks a more direct line to their audience with lower costs."
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,A Google spokesman added: 'We have long maintained that different content requires different types of payment models.
2b5829f13eca2d5e20f4d03691ee93399fcae3b7,CNN/Daily Mail,"'There are a lot of our content creators that think they would benefit from subscriptions, so we're looking at that.'"
35246145,XSum,"The feline is now recovering at a vet clinic in Cleobury Mortimer, Shropshire, after travelling from Stourport in Worcestershire.
The cat, a grey adult female, was taken to Severn Edge Surgery by the motorist after the 15 mile (24 km) journey.
Liz Abbiss from the vet said the animal is in good health and the surgery is ""desperate"" to find its owner."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,(CNN) -- The top-two Bundesliga teams suffered embarrassing defeats by lower-league opposition in the German Cup on Wednesday night.
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Mainz crashed to just a second loss so far this season, losing 2-1 at second-division Alemannia Aachen ahead of this weekend's showdown with title rivals Borussia Dortmund."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,Aachen led 2-0 through Benjamin Auer and Marco Hoger before Hungary striker Adam Szalai reduced the deficit with 22 minutes to play.
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Second-placed Dortmund also exited at the second-round stage, losing 4-2 on penalties against Kickers Offenbach after being held goalless in extra-time by the third-division team."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Bundesliga strugglers Stuttgart were also taken to extra-time by a team from the fourth division, before rallying to win 3-1."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,Bayer Leverkusen bowed out following a 5-4 penalty shootout defeat away to fellow top-flight team Borussia Monchengladbach after the match ended 1-1.
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Eintracht Frankfurt crushed Hamburg 5-2, while fellow Bundesliga side Hoffenheim progressed with a 1-0 win over division two team Ingolstadt."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"In Spain, second-placed La Liga team Villarreal were held 1-1 away to third-division side Polideportivo Ejido in the first leg of their Copa del Rey fourth-round tie, while struggling Racing Santander lost 2-0 at division two Cordoba."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,Real Madrid held by minnows Murcia .
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Sevilla won 4-0 away to Real Union, Valencia triumphed 3-0 at Logrones, Levante beat relegated Xerez 3-2, Hercules drew 0-0 at home to Malaga and Mallorca won 3-1 at home to Sporting Gijon in another all-La Liga clash."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Bottom club Zaragoza edged a 1-0 win away to second-divison Real Betis, while Atletico Madrid thrashed division three Universidad Las Palmas 5-0 with two goals from Argentina striker Sergio Aguero."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"In England, Arsenal reached the quarterfinals of the League Cup for the eighth season in a row with a 4-0 win at Premier League rivals Newcastle, as England winger Theo Walcott scored twice ."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"The Premier League's bottom club West Ham also went through with a morale-boosting 3-1 win at home to Stoke City after extra-time, having trailed to Kenwyne Jones' early goal before captain Scott Parker, Manuel da Costa and substitute Victor Obinna replied."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Aston Villa also needed extra-time before defeating division two side Burnley 2-1, with England winger Stewart Downing scoring the winner before teammate Marc Albrighton was sent after Emile Heskey and Clark Carlisle netted late in regulation time."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Serie A leaders Lazio won 3-0 at home to second-division Portogruaro in the third round of the Coppa Italia, while Udinese beat Padova 4-0 and Bologna edged Modena 3-2."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Brescia scraped a 1-0 win over Cittadella, struggling Cagliari beat Piacenza 3-0, Lecce defeated Siena 3-2 and Catania needed extra-time before overcoming Varese 4-3."
319cc12dd7a3f37126cff57892d4d2df2a30ac19,CNN/Daily Mail,"Serie B leaders Novara knocked out top-flight Cesena, winning 2-1."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Brazil came from behind to see off France in a friendly at the Stade de France, with goals from Oscar, Neymar, and Luis Gustavo."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"France had taken the lead through a Raphael Varane header, and looked to be in total control before Chelsea star Oscar's well-worked equaliser, but the visitors fought back strongly in the second half, and could have scored more as the game wore on."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Barcelona's Neymar who already had 42 goals for his country before this game, made it 43, firing past Steve Mandanda from an angle which will have disappointed the French keeper, before Wolfsburg defensive midfielder Luis Gustavo was given the run of the penalty area to head home from a corner."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Raphael Varane gets up highest to head France into the lead, after Danilo had slipped and Patrice Evra had blocked Miranda ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"The Real Madrid defender celebrates his goal, as France went ahead against Brazil in the Stade de France ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,Chelsea midfielder Oscar shows his delight after levelling the scores shortly before half time with a well-taken finish .
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Neymar fires home from a tight angle, beating Steve Mandanda with a powerful effort at his near post, to put Brazil ahead ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Luis Gustavo celebrates making it 3-1, after he was able to rise unchallenged and power home a header from a corner ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"France: Mandanda 6.5, Sagna 5.5, Varane 6, Sakho 6, Evra 6, Matuidi 6 (Giroud 84 mins), Schneiderlin 6.5, Sissoko 6 (Kondogbia 74), Griezmann 6.5 (Fekir 74), Benzema 4.5, Valbuena 7 (Payet 82) Subs not used: Costil, Jallet, Guilavogui, Zouma, Tremoulinas, Lacazette, Koscielny, Ruffier."
fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"It is said that childhood grows as you play and that's how sport starts,"" she says. ""I came from a village."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Brazil: Jefferson 6.5, Danilo 6.5, Miranda 6.5, Thiago Silva 7, Luis 6.5, Gustavo 6.5(Fernandinho 90), Elias 6.5 (Marcelo 92), Oscar 7 (Souza 86), Neymar 7, Willian 7.5 (Douglas Costa 83), Firmino 6 (Adriano 88) Subs not used: Diego Alves, Gil, Gabriel, Fabinho, Robinho, Coutinho, Grohe."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Goals: Oscar 40, Neymar 57, Luiz Gustavo 69 ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Referee: Nicola Rizzoli (Italy) France, on the other hand, threatened most from set pieces, and Karim Benzema, Moussa Sissoko and Varane could easily have added further goals for the hosts, as Brazil looked panicky whenever a decent cross arrived in their box."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"As tends to be the way with such friendlies, there was no great intensity to the play, but, in flashes there was real quality, and Oscar's equaliser epitomised that."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"The Chelsea man, operating from the left, played a lovely one-two with Roberto Firmino before arriving fractions ahead of a defender to poke past Mandanda."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"You might say it was a goal worthy of a World Cup final, but, 17 years after these two sides contested one on the same ground, it had to make do with turning the tide in a friendly."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"France had actually started the brighter, and should have been ahead after just eight minutes, Karim Benzema denied by a brilliant save from Jefferson, but he really should have scored his header from three yards."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Brazil, with Manchester United target Firmino playing up front alongside talismanic captain Neymar, failed to find their best play early on, limited for the most part to long shots."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Firmino in particular was keen to get a strike away from range, but while he twice worked Mandanda with powerful drives, neither could seriously have been said to overstretch the Marseille stopper."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Indeed, while Mandanda made several flashy saves throughout the game, denying Luis Gustavo, Willian and Oscar in the second half, he was rarely able to stop efforts that came from within his side's eighteen-yard box."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Neymar, oscillating between the subtle touches we are used to seeing from him and a clear inability to cope with the slippery surface, should really have been the first to fire past the France keeper, after Oscar had capitalised on a mistake from Morgan Schneiderlin, but having squared up Varane, his shot lacked power and direction."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Neymar, of Barcelona, battles with PSG's Blaise Matuidi as Brazil struggled to find their best play in a tight first half ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Southampton star Morgan Schneiderlin, operating at the base of the France midfield, holds of Felipe Luis of Chelsea and Elias ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Oscar gets a shot away in front of Schneiderlin, but for the most part Brazil were limited to efforts from range, without breaking France down ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Mathieu Valbeuna, whose corner led to France's opening goal, takes on Chelsea left back Felipe Luis during the friendly match ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Just moments later he was punished for his wastefulness, with Varane powering home a header that sparked comparison's to Zinedine Zidane's goal in the 1998 final."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"In truth it owed much to Patrice Evra blocking off defenders, and the majority of the Brazilians standing still as Mathieu Valbuena's corner came over, but the Real Madrid centre back still did well to direct his header into the far corner."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"But France were never able to fully capitalise on Brazilian frailties again, Varane failing to poke home after a free kick, and Benzema blazing over the bar."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Debutant Nabil Fekir came closest from open play after coming off the bench, but sent his shot just wide."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Jefferson, who had earlier made a good save from Karim Benzema following another set piece, cannot stop Varane's header finding the corner ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Despite having plenty of defenders in the box, Brazil were unable to stop Varane getting a clean header on the ball to open the scoring ."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"As the almost obligatory substitutions poured off the bench the game lost momentum, but for Dunga, there were real signs of encouragement."
d1f4f163498f56737107e09db16a4f66a45239dc,CNN/Daily Mail,"Brazil were always dangerous on the counter attack, with Willian a particular danger, and, set pieces aside, they looked solid defensively."
